,2B_0,2B_1,2B_2,2B_3,2B_4,2B_5,2B_6,2B_7,2B_8,2B_9,2B_10,2B_11,2B_12,2B_13,2B_14,2B_15,2B_16,2B_17,2B_18,2B_19,2B_20,2B_21,2B_22,2B_23,2B_24,2B_25,2B_26,2B_27,2B_28,2B_29,2B_30,2B_31,2B_32,2B_33,2B_34,2B_35,2B_36,2B_37,2B_38,2B_39,2B_40,2B_41,2B_42,2B_43,2B_44,2B_45,2B_46,2B_47,2B_48,2B_49,2B_50,2B_51,2B_52,2B_53,2B_54,2B_55,2B_56,2B_57,2B_58,2B_59,3B_0,3B_1,3B_2,3B_3,3B_4,3B_5,3B_6,3B_7,3B_8,3B_9,3B_10,3B_11,3B_12,3B_13,3B_14,3B_15,3B_16,3B_17,3B_18,3B_19,3B_20,3B_21,3B_22,3B_23,3B_24,3B_25,3B_26,3B_27,3B_28,3B_29,3B_30,3B_31,3B_32,3B_33,3B_34,3B_35,3B_36,3B_37,3B_38,3B_39,3B_40,3B_41,3B_42,3B_43,3B_44,3B_45,3B_46,3B_47,3B_48,3B_49,3B_50,3B_51,3B_52,3B_53,3B_54,3B_55,3B_56,3B_57,3B_58,3B_59,4B_0,4B_1,4B_2,4B_3,4B_4,4B_5,4B_6,4B_7,4B_8,4B_9,4B_10,4B_11,4B_12,4B_13,4B_14,4B_15,4B_16,4B_17,4B_18,4B_19,4B_20,4B_21,4B_22,4B_23,4B_24,4B_25,4B_26,4B_27,4B_28,4B_29,4B_30,4B_31,4B_32,4B_33,4B_34,4B_35,4B_36,4B_37,4B_38,4B_39,4B_40,4B_41,4B_42,4B_43,4B_44,4B_45,4B_46,4B_47,4B_48,4B_49,4B_50,4B_51,4B_52,4B_53,4B_54,4B_55,4B_56,4B_57,4B_58,4B_59
265,0.0836238,0.0752795,0.0682202,0.0610317,0.0541007,0.0488537,0.0429246,0.0380028,0.0339009,0.0302025,0.0277161,0.0267669,0.0249458,0.0230553,0.0214979,0.0195696,0.0182864,0.0166156,0.0158615,0.0153517,0.0144166,0.013129,0.0120084,0.0114828,0.0110073,0.0100792,0.00933128,0.00826517,0.00763764,0.00679653,0.00591763,0.00520045,0.00471266,0.00411589,0.00386101,0.00401833,0.0039612,0.00376784,0.0039612,0.00368699,0.00339431,0.00331785,0.00295926,0.00290389,0.00300056,0.0029531,0.0028283,0.00277117,0.0028406,0.00290476,0.0028406,0.00290389,0.00299002,0.00307967,0.00305154,0.00311482,0.00336882,0.00362283,0.00360701,0.00366325,0.00643301,0.0263471,0.0407547,0.0478604,0.0506499,0.0510299,0.0499053,0.0484013,0.0460164,0.0431512,0.04015,0.037084,0.0340781,0.0311354,0.028402,0.0255495,0.0232718,0.0213782,0.0200567,0.0191309,0.0180567,0.0172864,0.0165704,0.0159874,0.0157132,0.0156578,0.0155168,0.0152301,0.014946,0.014604,0.0145035,0.0143267,0.0137158,0.0129834,0.0119947,0.011372,0.0104396,0.00964226,0.00889635,0.00763168,0.00648127,0.00515824,0.0040963,0.00325067,0.00269874,0.00225697,0.00186138,0.00148232,0.0011686,0.000922591,0.000769187,0.00066953,0.00057859,0.000509057,0.000443332,0.000378494,0.000319882,0.000263674,0.000213118,0.000166635,0.000246486,0.00403791,0.0133634,0.0245489,0.0344609,0.0414702,0.0456967,0.0473952,0.0476867,0.0472468,0.0464554,0.0451382,0.0447224,0.0444655,0.0441565,0.0428694,0.0417239,0.0409605,0.0402232,0.0384747,0.0355767,0.0321086,0.0288847,0.0257024,0.0225983,0.0194721,0.0166628,0.0141796,0.0120305,0.0101975,0.00862456,0.00725793,0.00611077,0.00511135,0.00423563,0.00348553,0.00283201,0.00226926,0.00179532,0.00139741,0.00107391,0.000816492,0.000617213,0.000458624,0.000340189,0.000250473,0.000179151,0.000126397,8.91098e-05,6.13575e-05,4.11671e-05,2.74501e-05,1.76996e-05,1.11998e-05,6.70814e-06,3.80954e-06,1.9099e-06,7.87726e-07,2.80178e-07,6.74774e-08
266,0.0825988,0.0753817,0.0687893,0.0604828,0.0536624,0.0480172,0.0426857,0.0386071,0.0356127,0.0319865,0.0296397,0.0270534,0.0251997,0.0224429,0.020773,0.0189077,0.0180612,0.0166837,0.0160767,0.015164,0.0139888,0.0134145,0.0123074,0.0110121,0.0109025,0.0104103,0.0098042,0.00923164,0.00842051,0.0077861,0.0069847,0.0061718,0.00540221,0.00507175,0.0044179,0.00414929,0.00359087,0.00336114,0.00328603,0.00293967,0.00282745,0.00279299,0.00266841,0.00237506,0.00200219,0.00205344,0.00199512,0.00200219,0.00232558,0.0022549,0.00239627,0.00248904,0.00250141,0.00239362,0.00280978,0.00288842,0.00304305,0.00321535,0.00315791,0.00319502,0.00605019,0.0255058,0.0407819,0.0488101,0.0523394,0.0529443,0.0516996,0.0496766,0.0470025,0.0441951,0.0409907,0.0377898,0.0346365,0.0316622,0.0287754,0.0260042,0.0235236,0.0214856,0.0194839,0.0178925,0.0166348,0.0157825,0.0153277,0.01487,0.0145112,0.0142993,0.0143438,0.0141302,0.014222,0.0140101,0.0139813,0.0136474,0.0134592,0.0129546,0.0125507,0.0117282,0.0110238,0.0100775,0.00901409,0.00779731,0.00645845,0.00533935,0.00426698,0.00344003,0.0026858,0.00217666,0.00173769,0.00141142,0.00113431,0.000936386,0.000774627,0.00065626,0.000579779,0.000510496,0.000451888,0.000390245,0.000327038,0.000274683,0.000225912,0.000186633,0.000241125,0.0040551,0.0139348,0.0261451,0.0366282,0.0435629,0.0472956,0.0483074,0.0472274,0.0454508,0.0435957,0.0423148,0.041956,0.04189,0.0419564,0.0423356,0.0427809,0.0425156,0.0413051,0.0388855,0.0357744,0.03261,0.0293553,0.0260907,0.0229277,0.019834,0.0170131,0.0144895,0.0122327,0.0103024,0.00865061,0.00726076,0.00608187,0.00508432,0.00421838,0.00346908,0.00283327,0.00227432,0.00180381,0.00140519,0.00107346,0.000804937,0.000592862,0.000429249,0.000308683,0.000221446,0.000157883,0.000111947,7.77992e-05,5.22035e-05,3.31854e-05,2.01802e-05,1.11807e-05,5.67032e-06,2.68795e-06,9.62511e-07,2.68937e-07,9.20048e-08,1.41546e-08,0.0
267,0.0884213,0.0788295,0.0689312,0.0621165,0.0552658,0.0489715,0.0434997,0.0383342,0.0337893,0.0305329,0.0272677,0.0237533,0.021551,0.021099,0.0203898,0.0195138,0.0178022,0.0158142,0.0141509,0.0129729,0.0128386,0.0129247,0.01247,0.0117116,0.0109041,0.0105434,0.00989647,0.00878526,0.00804445,0.00763893,0.00663656,0.00607393,0.00532347,0.00434216,0.00373477,0.00332837,0.00312649,0.00324411,0.00316073,0.00286405,0.00280173,0.00307383,0.00325377,0.00307471,0.00303082,0.00285615,0.00286669,0.00291496,0.00298869,0.00298079,0.00308173,0.00327834,0.0033433,0.00328361,0.00311947,0.0032959,0.00332837,0.0034021,0.00326342,0.00309139,0.00727668,0.0286976,0.0432964,0.0499142,0.051836,0.0513043,0.0495466,0.0469936,0.0442502,0.0417,0.0387011,0.0359784,0.0336041,0.0309361,0.0281211,0.0255746,0.0233424,0.0209501,0.0190203,0.0178342,0.016902,0.0164202,0.016057,0.0158905,0.0159383,0.0156496,0.0152713,0.0151259,0.0153668,0.0149761,0.0142274,0.0138259,0.0136393,0.0129048,0.012168,0.0120219,0.0112438,0.0101825,0.0091375,0.0079632,0.00666401,0.00542004,0.00435381,0.00342567,0.00270221,0.00216237,0.00182933,0.00154926,0.00130932,0.00110861,0.000909307,0.000765804,0.000666938,0.000593789,0.000525542,0.000460527,0.000390743,0.000328842,0.000267199,0.000210782,0.000303111,0.00441656,0.0134956,0.0241916,0.0331693,0.0391117,0.0427714,0.0445604,0.0452319,0.0452043,0.0447768,0.0440974,0.0432139,0.0422277,0.0422684,0.0418888,0.0419264,0.0420962,0.0410701,0.0386406,0.0363824,0.0331249,0.0296059,0.0267046,0.0238217,0.0209046,0.0181376,0.0156198,0.0132957,0.0112923,0.00966545,0.00827219,0.00701685,0.00598464,0.00504435,0.00423505,0.00350138,0.00287405,0.00231701,0.0018352,0.00143605,0.00110083,0.000835157,0.000632404,0.000473559,0.000352919,0.000260789,0.000192525,0.000139398,9.6653e-05,6.6616e-05,4.4888e-05,2.95676e-05,1.8457e-05,1.1164e-05,6.26216e-06,2.86601e-06,1.23881e-06,5.19085e-07,1.32532e-07
268,0.0822178,0.0749116,0.0671089,0.0597441,0.0536208,0.0479355,0.042071,0.0378466,0.0342359,0.0311375,0.0286468,0.0262706,0.0244643,0.0228881,0.0213118,0.0194863,0.0185596,0.0174878,0.0162044,0.0153074,0.0144331,0.0144139,0.0137232,0.0121356,0.0110445,0.0100207,0.00920156,0.0081271,0.00733677,0.00713132,0.00660764,0.00615477,0.0056171,0.00498239,0.00434943,0.00395951,0.00349965,0.0033012,0.00329595,0.00344632,0.00342009,0.00312897,0.00290079,0.00280724,0.00287281,0.00293663,0.00317355,0.00333879,0.00361593,0.0036815,0.00354511,0.00345506,0.0034472,0.0036439,0.00378641,0.00374532,0.00350665,0.00370423,0.00366139,0.00372434,0.00608811,0.0252111,0.0395032,0.0472753,0.0507,0.0517336,0.0509004,0.0488959,0.0463233,0.0434707,0.040619,0.0374603,0.034315,0.0312877,0.0286053,0.0262078,0.0241618,0.0223169,0.0208687,0.0197588,0.0187955,0.0182525,0.0177353,0.0174731,0.0172295,0.0170167,0.016942,0.0166911,0.0163228,0.015686,0.0151566,0.0144791,0.0137096,0.0129248,0.0117852,0.010594,0.00931871,0.00806001,0.00682788,0.00556371,0.00444603,0.00353949,0.00284765,0.0023225,0.00190341,0.00153672,0.00122076,0.000997707,0.000832138,0.000717115,0.000612727,0.000525218,0.000445754,0.000379432,0.000313957,0.00025589,0.000204699,0.000160695,0.000124167,9.44348e-05,0.000234226,0.00392032,0.0133552,0.0250676,0.0356274,0.0428555,0.0469246,0.0487689,0.0491307,0.0487304,0.0482735,0.0477691,0.0476695,0.0474126,0.0468831,0.046249,0.045281,0.0436069,0.0406717,0.0377613,0.0343042,0.0302964,0.0264781,0.0231447,0.0200575,0.0170161,0.0143583,0.0121245,0.0102662,0.00863932,0.00723039,0.00601733,0.00498875,0.00410045,0.00333471,0.00268568,0.00213463,0.00167453,0.00129462,0.000989344,0.000745282,0.000554812,0.000409132,0.000298076,0.000212927,0.000149534,0.000104137,7.06777e-05,4.69041e-05,3.10651e-05,2.00799e-05,1.25781e-05,7.77209e-06,4.50028e-06,2.34773e-06,1.13428e-06,5.2824e-07,1.85635e-07,3.68539e-08,1.36496e-09
269,0.0856372,0.0760602,0.0693324,0.0616056,0.0539799,0.0481622,0.0438473,0.0384694,0.0334391,0.0321471,0.0290583,0.0268684,0.0236295,0.0222243,0.0208647,0.0198842,0.019046,0.0171808,0.0163794,0.0149979,0.0131494,0.0122427,0.0119302,0.0116669,0.0108997,0.0106004,0.00951904,0.00812169,0.00715091,0.0064496,0.00543582,0.0047152,0.0046836,0.00455896,0.00459231,0.00466341,0.00440536,0.00369702,0.00349514,0.00356273,0.00318443,0.00327483,0.00324323,0.00288248,0.00291759,0.00284913,0.0026885,0.00261829,0.00270606,0.00284123,0.00285527,0.00294217,0.00292462,0.00267271,0.00273415,0.00265778,0.00267973,0.00263496,0.0027912,0.00268499,0.0066982,0.0271791,0.0422577,0.049722,0.0527256,0.0528833,0.0515956,0.0493726,0.0465948,0.0437058,0.040509,0.0373765,0.0341487,0.0312624,0.0283326,0.0256775,0.0231617,0.0213107,0.0197074,0.0185619,0.0176065,0.0164933,0.0157559,0.0152583,0.0149553,0.0149106,0.014714,0.014295,0.0138551,0.0137077,0.0135488,0.0132869,0.0127118,0.0119716,0.0115398,0.0112236,0.0103644,0.00954009,0.00866959,0.00764365,0.00663372,0.00535674,0.00456272,0.00374704,0.00305598,0.00230911,0.00172234,0.00132244,0.00105522,0.000858814,0.000694591,0.000584468,0.000513541,0.000456279,0.000411037,0.000362354,0.000317169,0.00027434,0.000224749,0.000177437,0.000259171,0.0041308,0.0135071,0.0245637,0.0343606,0.0412915,0.045335,0.0476625,0.0482576,0.0474943,0.0465141,0.0458145,0.0449885,0.0439695,0.043302,0.0424385,0.0408912,0.0400867,0.0398455,0.0379753,0.0347994,0.0325755,0.030155,0.0266382,0.0230439,0.0200861,0.0171648,0.0144592,0.0121287,0.0101918,0.00848934,0.0070958,0.0059236,0.00494593,0.00411867,0.00341407,0.00278762,0.00225548,0.00178805,0.00139166,0.00106209,0.000796275,0.000586396,0.000424704,0.000302142,0.000213892,0.000149154,0.000103328,7.14987e-05,4.91635e-05,3.33802e-05,2.2972e-05,1.52658e-05,1.03341e-05,6.65348e-06,4.44962e-06,2.98576e-06,1.89915e-06,1.25911e-06,7.07748e-07
270,0.0839759,0.0758386,0.0690603,0.0625327,0.0568822,0.0500092,0.0448052,0.0399264,0.0349829,0.0303166,0.027937,0.0255184,0.0232115,0.021607,0.0203862,0.0193452,0.01864,0.0165111,0.0155446,0.0150644,0.0140243,0.0135193,0.0127309,0.0119282,0.0113966,0.0105718,0.0094848,0.00839156,0.00768547,0.00715037,0.00611117,0.00566732,0.00538825,0.00517828,0.00440309,0.00354108,0.00329833,0.00308836,0.00272159,0.00267906,0.00256389,0.00260907,0.00263122,0.00269944,0.00249922,0.00261616,0.00286334,0.0028217,0.00274108,0.00295459,0.00330719,0.00317164,0.00300331,0.0029413,0.00293864,0.00284473,0.0028784,0.00299623,0.00304318,0.00275968,0.00656919,0.0274324,0.0435098,0.0509797,0.0536198,0.0535891,0.0516499,0.0492926,0.0464604,0.0436083,0.0409507,0.0376576,0.034666,0.0313412,0.02857,0.0259687,0.0233792,0.0212432,0.0192342,0.0177622,0.016709,0.0157429,0.0151276,0.0145165,0.0145586,0.0145634,0.0145575,0.0143761,0.0140326,0.0138761,0.0136115,0.0130301,0.0125547,0.0115367,0.0108496,0.0103717,0.00972638,0.00927424,0.0083737,0.00765276,0.00673968,0.00584745,0.0050293,0.00408448,0.00332198,0.00251668,0.00196764,0.00150333,0.00118067,0.000916626,0.000752595,0.000633365,0.000547961,0.000465102,0.000395748,0.000323533,0.000265336,0.00021703,0.000173916,0.000143588,0.000266653,0.00426813,0.013838,0.0250649,0.0347928,0.0412883,0.0449354,0.0469636,0.0479721,0.0479919,0.047484,0.047347,0.0464638,0.0448333,0.0436656,0.0422967,0.0409114,0.0390012,0.0377865,0.036362,0.0339833,0.0314592,0.0289026,0.0260201,0.0227738,0.0200474,0.0174905,0.0149002,0.0126208,0.0106728,0.00897519,0.00744186,0.00616332,0.00508756,0.00420233,0.00344969,0.00279968,0.00226537,0.00179935,0.00141325,0.00109364,0.000826463,0.000615741,0.00045024,0.00032365,0.000225445,0.000154803,0.000105531,7.22792e-05,4.9694e-05,3.23458e-05,2.11602e-05,1.27219e-05,7.52665e-06,4.22613e-06,1.8373e-06,7.09865e-07,2.29662e-07,4.69763e-08,6.95946e-09
271,0.0842206,0.0752642,0.069534,0.0641181,0.0567326,0.0493312,0.0427976,0.0371907,0.0335807,0.0295033,0.0274818,0.0244606,0.0225895,0.0217517,0.0208224,0.0189267,0.0173743,0.0166966,0.0167996,0.016055,0.0147746,0.0139191,0.0136886,0.0127926,0.011748,0.0107527,0.00939911,0.00889659,0.00866865,0.00771906,0.00742776,0.00624671,0.00550393,0.00478228,0.00405623,0.0031568,0.00323512,0.00326417,0.00272557,0.00249587,0.00254691,0.00260148,0.00244922,0.0023973,0.00241666,0.00250203,0.00260148,0.00275637,0.00285406,0.00287782,0.00314536,0.00302831,0.00281269,0.00296758,0.00303623,0.00291918,0.00282853,0.00284613,0.00306087,0.00255659,0.0063933,0.0267181,0.0426963,0.0495544,0.0514749,0.0514803,0.0501588,0.0481975,0.046401,0.0439276,0.041509,0.0386899,0.0353667,0.0323618,0.0295294,0.0269582,0.0244476,0.0217751,0.0197959,0.0180388,0.0167705,0.0158178,0.0154627,0.0150542,0.0147534,0.0149976,0.0149886,0.0149121,0.0147022,0.0142191,0.013859,0.0133095,0.0124867,0.0121197,0.0112315,0.0107607,0.010213,0.0095274,0.00878894,0.00778469,0.00672252,0.0055691,0.00438271,0.00332456,0.00249371,0.00185321,0.00138149,0.00106605,0.000867901,0.000752848,0.000675728,0.000618083,0.000557229,0.000494405,0.000424817,0.000349852,0.000283838,0.000224825,0.000180837,0.000148735,0.000310324,0.00464905,0.0148244,0.0268358,0.0368486,0.0431658,0.0463108,0.0471904,0.0473697,0.0469974,0.0461855,0.0456495,0.0442688,0.0433351,0.0422551,0.0413646,0.0416599,0.0411123,0.0406776,0.0392749,0.0364902,0.0331162,0.0294804,0.0254263,0.0219404,0.0187808,0.0161125,0.0136708,0.0115676,0.00970053,0.00811029,0.00675442,0.00561661,0.00467305,0.00387465,0.0032029,0.00261374,0.0020909,0.00164912,0.00127246,0.000968173,0.000733004,0.000541556,0.000397966,0.000285241,0.000203577,0.000145271,0.000104058,7.24818e-05,4.84394e-05,3.14494e-05,1.91798e-05,1.07324e-05,5.33724e-06,2.38161e-06,1.05558e-06,3.93256e-07,1.20046e-07,1.7938e-08,1.37984e-09
272,0.0822711,0.075692,0.0692988,0.0619106,0.0554318,0.0487935,0.0432304,0.0381002,0.0346421,0.0314428,0.0289561,0.0255162,0.0242569,0.0226322,0.0221538,0.0199896,0.0185945,0.0166636,0.0156686,0.0150143,0.0136657,0.0131226,0.0119872,0.0110778,0.0104828,0.0100609,0.00906671,0.00850175,0.00801607,0.00781013,0.0072233,0.00671575,0.00571977,0.00505002,0.00440943,0.00398571,0.00369958,0.0033278,0.00316925,0.00330593,0.00320114,0.00309179,0.00297516,0.00298974,0.00304532,0.00302892,0.00294873,0.00261431,0.00237284,0.00228445,0.00230267,0.00240564,0.00259426,0.00263345,0.0027355,0.00278015,0.00282754,0.00288495,0.00286581,0.0029952,0.00619473,0.0264075,0.041959,0.0498832,0.0525211,0.0524047,0.0510594,0.0490001,0.0466059,0.0440404,0.0409321,0.0377426,0.0347701,0.0317402,0.0291126,0.0265996,0.0241491,0.0221577,0.0202865,0.0185613,0.0173296,0.0165818,0.0159552,0.015493,0.0150065,0.0146056,0.0142819,0.0138286,0.0136454,0.0135304,0.0133026,0.0129775,0.0127222,0.0121848,0.0114206,0.0109823,0.0101013,0.00922822,0.00847798,0.00756372,0.00645351,0.00529882,0.00442229,0.00342363,0.0027291,0.00213332,0.00166738,0.00134373,0.00108217,0.000940086,0.000834858,0.000743004,0.000629914,0.000528141,0.000457285,0.000394403,0.000338858,0.00028488,0.000231524,0.000182652,0.000281129,0.00442414,0.0141916,0.0255768,0.035214,0.0420951,0.0462818,0.0481558,0.0481728,0.0472893,0.0462536,0.045194,0.0444983,0.0439156,0.0425393,0.0417405,0.040976,0.0399521,0.03855,0.0367337,0.0344363,0.0317691,0.028669,0.0254962,0.0226684,0.0198931,0.0172092,0.014711,0.0125986,0.0106307,0.00889602,0.00745646,0.00629843,0.00526634,0.00442539,0.00368388,0.00303153,0.00246739,0.00198944,0.00157074,0.0012152,0.000934842,0.000709025,0.000535453,0.000397502,0.000292512,0.000213449,0.000156054,0.000112722,7.8386e-05,5.40663e-05,3.60283e-05,2.38315e-05,1.54046e-05,9.72356e-06,6.03218e-06,3.65442e-06,1.90036e-06,8.5624e-07,3.4958e-07
273,0.0845827,0.0768461,0.0666479,0.0580579,0.0522832,0.0476528,0.0430502,0.0391909,0.0351811,0.0319664,0.0297207,0.0272018,0.0254673,0.0236245,0.0213241,0.0194616,0.018028,0.0179456,0.0169579,0.0150533,0.0140665,0.0129024,0.0117778,0.010885,0.0107086,0.0103083,0.00981317,0.00905293,0.00799721,0.00689133,0.00629855,0.0058759,0.0051488,0.00480405,0.00432231,0.00404561,0.00354596,0.00324509,0.00328001,0.00313405,0.00289139,0.00281438,0.00258694,0.00241053,0.00228249,0.00238278,0.00233084,0.00224219,0.00239979,0.00255649,0.00271678,0.00278662,0.00305346,0.00323345,0.0033606,0.00365431,0.00364266,0.00318688,0.00284393,0.00283497,0.00654368,0.0262494,0.0405881,0.0486409,0.0521976,0.0526504,0.0517034,0.0497934,0.0471982,0.044063,0.0409021,0.0374711,0.0343436,0.0310919,0.0283841,0.0254944,0.0233427,0.0211485,0.019377,0.0177841,0.0169639,0.0163016,0.0158356,0.0150526,0.0149274,0.0148689,0.0148288,0.0147026,0.014788,0.0147127,0.0146141,0.0138645,0.0135992,0.0128536,0.0121915,0.0114981,0.01071,0.00955304,0.00825655,0.00732104,0.00604325,0.00495105,0.00408351,0.00337152,0.00272976,0.00226194,0.00184252,0.00141064,0.00111834,0.000910966,0.000761122,0.000675743,0.000607577,0.000539813,0.000477775,0.000414342,0.000345291,0.000279968,0.000217749,0.00016424,0.000223884,0.00376125,0.0128905,0.0242715,0.0344484,0.0418457,0.0463043,0.0479753,0.0477017,0.0464815,0.0454199,0.0450795,0.0448386,0.0442386,0.0433729,0.0434371,0.0428318,0.0414941,0.0401052,0.037421,0.0348599,0.0319484,0.028957,0.0259987,0.0226158,0.0196566,0.0168932,0.0144169,0.012285,0.0103672,0.00875625,0.00736746,0.0061918,0.00518796,0.00431148,0.00355675,0.00289304,0.00230951,0.00181133,0.00139865,0.00106067,0.000801913,0.000599369,0.000446681,0.000332675,0.000245492,0.000181263,0.000133117,9.58626e-05,6.77559e-05,4.55602e-05,2.96103e-05,1.75273e-05,9.60221e-06,4.44713e-06,1.9364e-06,6.48124e-07,1.73498e-07,3.58961e-08,1.99423e-09
274,0.0852603,0.0749034,0.0687023,0.0618923,0.0536702,0.0470383,0.0426897,0.0386389,0.0337805,0.0300077,0.0272051,0.024669,0.0232673,0.021525,0.0205983,0.0193798,0.0181787,0.0170661,0.0162115,0.01566,0.0153517,0.0144615,0.0142869,0.0136407,0.0119958,0.0110761,0.0101259,0.00909673,0.00865726,0.00820304,0.00732585,0.00591365,0.00478981,0.00427913,0.00365728,0.00303716,0.00264547,0.00281743,0.00286173,0.00264894,0.00233628,0.00257338,0.0025812,0.00234149,0.00242921,0.00255514,0.00275837,0.00273319,0.00276098,0.00275837,0.00256557,0.00279398,0.00304585,0.00304932,0.00305801,0.00276445,0.00273927,0.002741,0.00292686,0.0031188,0.00683887,0.027014,0.0416822,0.0482459,0.0508817,0.0509651,0.0499323,0.048245,0.0464241,0.044188,0.0413717,0.0386012,0.035577,0.032607,0.0293793,0.0264629,0.0234089,0.0207968,0.0188843,0.0171306,0.0161374,0.0155003,0.0152824,0.0148314,0.0147753,0.0149543,0.0150658,0.0148234,0.014559,0.0145177,0.0142499,0.0136844,0.0132116,0.0129993,0.0124664,0.0116801,0.010599,0.00969581,0.00862691,0.00750262,0.00663866,0.00577582,0.00479749,0.00388963,0.00297767,0.00232234,0.00172147,0.0012874,0.00103443,0.000857784,0.000718997,0.000629956,0.000572449,0.000521648,0.000471718,0.000416734,0.000349578,0.000290339,0.000239324,0.000188157,0.000275691,0.00427404,0.0138337,0.0255665,0.0356268,0.0421466,0.0456254,0.0464882,0.0459369,0.0449708,0.0439593,0.0429623,0.0420533,0.0417508,0.0419146,0.0426943,0.0428592,0.0418072,0.0409543,0.0390427,0.036795,0.0340437,0.0308034,0.0268142,0.0232596,0.0198326,0.016889,0.0144414,0.0123891,0.0105389,0.00893339,0.00752425,0.00628717,0.00522975,0.00435332,0.00361772,0.00297457,0.0024266,0.00194427,0.00152937,0.00118528,0.000903898,0.000687245,0.000512033,0.000379057,0.000278611,0.000204799,0.00015137,0.000110219,7.70253e-05,5.24958e-05,3.49481e-05,2.26023e-05,1.4099e-05,8.14207e-06,4.4544e-06,2.12472e-06,1.09259e-06,5.08695e-07,1.85784e-07
275,0.0977044,0.082399,0.0701944,0.0614713,0.0539257,0.048233,0.0440795,0.0393085,0.0343812,0.0315691,0.0278681,0.0252385,0.0231032,0.020939,0.0196761,0.0185888,0.0177942,0.0161686,0.0153728,0.0148586,0.0143393,0.0131735,0.0125654,0.0114572,0.0105816,0.00984616,0.00926384,0.0084197,0.00764772,0.00715753,0.00655856,0.00612213,0.00557423,0.00461381,0.00409265,0.00381174,0.00379561,0.00363707,0.00334744,0.00277054,0.00246733,0.00223914,0.00226371,0.00213021,0.00211654,0.00221854,0.00229068,0.00212371,0.00222108,0.00242376,0.00255457,0.00247337,0.00250534,0.00243116,0.00257758,0.00278714,0.00295181,0.00300986,0.00297694,0.00304739,0.0054697,0.0209337,0.0328302,0.0399396,0.043735,0.0453605,0.0455994,0.0449856,0.0437519,0.0420797,0.0400043,0.037801,0.0353645,0.0329097,0.0305491,0.0283544,0.0262841,0.0246089,0.0230539,0.0217333,0.0207298,0.0198184,0.0191222,0.0186041,0.0181242,0.0177155,0.0173748,0.0169918,0.0165904,0.0161683,0.0157707,0.0152675,0.0146954,0.0140097,0.0130629,0.012063,0.0108786,0.00966267,0.00839135,0.00717899,0.00601601,0.00493955,0.00402341,0.0032637,0.00261959,0.00208219,0.00164775,0.00132558,0.00108112,0.000892269,0.000758078,0.000651818,0.000560011,0.000482155,0.00041503,0.000354709,0.000295929,0.000242345,0.000197486,0.000157727,7.62923e-05,0.00181707,0.00800747,0.0179858,0.0287009,0.0376985,0.0439665,0.0475672,0.0492972,0.0499083,0.050129,0.0503046,0.0504758,0.050696,0.0505031,0.0497185,0.0481755,0.0458723,0.0426428,0.0389819,0.0350052,0.0309166,0.0270443,0.0233899,0.0201161,0.0171773,0.0146236,0.0124006,0.0104677,0.00880505,0.00737178,0.00612454,0.00505654,0.00414373,0.00335437,0.00269057,0.00213399,0.00167179,0.0012929,0.000988955,0.000746813,0.000558348,0.000411737,0.000299747,0.000215436,0.000152808,0.000106845,7.33666e-05,4.96273e-05,3.27257e-05,2.11744e-05,1.32237e-05,8.07363e-06,4.69565e-06,2.60881e-06,1.32047e-06,6.2117e-07,2.54402e-07,8.30451e-08,2.15952e-08
